Date,Season,Div,HomeTeam,AwayTeam,y,model_p_H,model_p_D,model_p_A,model_mondrian_size_a10,model_mondrian_mask_a10,model_mondrian_size_a20,model_mondrian_mask_a20,model_mondrian_size_a30,model_mondrian_mask_a30,market_p_H,market_p_D,market_p_A,market_mondrian_size_a10,market_mondrian_mask_a10,market_mondrian_size_a20,market_mondrian_mask_a20,market_mondrian_size_a30,market_mondrian_mask_a30
2026-04-12,2025,I1,Genoa,Sassuolo,0,0.5199497705720467,0.25695263190779244,0.22309759752016078,3,HDA,2,HD,2,HD,0.4415584415584415,0.2792207792207792,0.2792207792207792,3,HDA,3,HDA,2,HD
2026-04-12,2025,I1,Parma,Napoli,1,0.11986105978385403,0.18789702793879082,0.6922419122773551,2,DA,2,DA,1,A,0.13545004369356242,0.25284008156131665,0.611709874745121,2,DA,2,DA,2,DA
2026-04-12,2025,F1,Lyon,Lorient,0,0.6100405272829376,0.2501488849476312,0.13981058776943123,2,HD,2,HD,2,HD,0.5738880918220948,0.23672883787661403,0.18938307030129123,3,HDA,2,HD,1,H
2026-04-12,2025,SP1,Celta,Oviedo,2,0.5253841515802212,0.2913124691536636,0.1833033792661151,3,HDA,2,HD,2,HD,0.528281750266809,0.272145144076841,0.19957310565635,3,HDA,2,HD,2,HD
2026-04-12,2025,F1,Nice,Le Havre,1,0.5888163447380066,0.22454741597175598,0.18663623929023743,3,HDA,2,HD,2,HD,0.507172131147541,0.28432377049180324,0.20850409836065575,3,HDA,2,HD,2,HD
2026-04-12,2025,D1,FC Koln,Werder Bremen,0,0.3669147302780965,0.31806127184812044,0.31502399787378305,3,HDA,2,DA,2,DA,0.4041204437400951,0.2793185419968304,0.3165610142630745,3,HDA,3,HDA,2,DA
2026-04-12,2025,D1,Stuttgart,Hamburg,0,0.7748894384089648,0.1263472037891747,0.09876335780186049,1,H,1,H,1,H,0.736196319018405,0.15828220858895703,0.10552147239263801,1,H,1,H,1,H
2026-04-12,2025,D1,Mainz,Freiburg,2,0.44054712532320245,0.30050679145733145,0.2589460832194661,3,HDA,3,HDA,1,D,0.4179104477611939,0.31343283582089554,0.26865671641791045,3,HDA,3,HDA,1,D
2026-04-12,2025,SP1,Ath Bilbao,Villarreal,2,0.5534854613763908,0.19913812278416937,0.24737641583943987,3,HDA,3,HDA,1,H,0.473491773308958,0.2705667276051188,0.2559414990859232,3,HDA,3,HDA,2,HD
2026-04-12,2025,SP1,Mallorca,Vallecano,0,0.38201528787612915,0.2935563921928406,0.3244283199310303,3,HDA,2,DA,2,DA,0.3889109540074668,0.2802446580347923,0.3308443879577409,3,HDA,2,DA,2,DA
2026-04-12,2025,SP1,Osasuna,Betis,1,0.37305526813699996,0.2977936775149799,0.3291510543480201,3,HDA,2,DA,2,DA,0.41002004008016035,0.28577154308617236,0.30420841683366734,3,HDA,3,HDA,2,DA
2026-04-12,2025,F1,Toulouse,Lille,2,0.25766627536215037,0.26272003428459373,0.4796136903532559,2,DA,2,DA,2,DA,0.27982899339292655,0.29731830547998445,0.422852701127089,2,DA,2,DA,2,DA
2026-04-13,2025,SP1,Levante,Getafe,0,0.40508882418539593,0.2775847398514968,0.3173264359631072,3,HDA,3,HDA,2,DA,0.36585365853658536,0.3170731707317073,0.3170731707317073,3,HDA,2,DA,2,DA
2026-04-13,2025,E0,Man United,Leeds,2,0.6313141772542649,0.1765353136222158,0.19215050912351933,3,HDA,1,H,1,H,0.5869600785340314,0.23192081151832467,0.18111910994764394,2,HD,2,HD,1,H
2026-04-13,2025,I1,Fiorentina,Lazio,0,0.41677780201368936,0.26058013023674875,0.3226420677495619,3,HDA,3,HDA,2,DA,0.3976861894432393,0.3154977102916365,0.2868161002651241,3,HDA,3,HDA,1,D
2026-04-17,2025,D1,St Pauli,FC Koln,1,0.3592899632665526,0.31475695029625445,0.32595308643719295,3,HDA,2,DA,2,DA,0.3266197674180118,0.2894353631273458,0.3839448694546424,3,HDA,2,DA,2,DA
2026-04-17,2025,F1,Lens,Toulouse,0,0.7061002780571787,0.1770240945386957,0.11687562740412559,2,HD,1,H,1,H,0.6386964914272738,0.21006017940274782,0.15124332916997843,2,HD,1,H,1,H
2026-04-17,2025,I1,Sassuolo,Como,0,0.13866104392202264,0.148084434093303,0.7132545219846743,1,A,1,A,1,A,0.15124332916997843,0.21006017940274782,0.6386964914272738,2,DA,1,A,1,A
2026-04-17,2025,I1,Inter,Cagliari,0,0.7495028693414155,0.15066174601533466,0.09983538464324979,2,HD,1,H,1,H,0.7803121248499402,0.14645858343337334,0.07322929171668661,1,H,1,H,1,H
2026-04-18,2025,E0,Brentford,Fulham,1,0.4707897691075607,0.22379833949513706,0.30541189139730224,3,HDA,3,HDA,3,HDA,0.4866595517609392,0.24973319103521877,0.26360725720384204,3,HDA,3,HDA,2,HD
2026-04-18,2025,E0,Leeds,Wolves,0,0.6410999536924047,0.2484755161581753,0.11042453014941998,2,HD,2,HD,2,HD,0.6297577854671281,0.2249134948096886,0.1453287197231834,2,HD,1,H,1,H
2026-04-18,2025,D1,Ein Frankfurt,RB Leipzig,2,0.34326352223441847,0.24734451982428968,0.40939195794129185,3,HDA,2,DA,2,DA,0.3266082984392843,0.2428625808907499,0.4305291206699657,3,HDA,2,DA,2,DA
2026-04-18,2025,D1,Werder Bremen,Hamburg,0,0.6421046639743248,0.20448332753678128,0.15341200848889402,2,HD,2,HD,1,H,0.5389221556886228,0.251497005988024,0.2095808383233533,3,HDA,2,HD,2,HD
2026-04-18,2025,D1,Union Berlin,Wolfsburg,2,0.367437888162199,0.3221180939043136,0.31044401793348736,3,HDA,2,DA,2,DA,0.44539296650273735,0.25535863412823606,0.29924839936902664,3,HDA,3,HDA,3,HDA
2026-04-18,2025,D1,Leverkusen,Augsburg,2,0.7513977289199829,0.1396600306034088,0.10894224047660828,1,H,1,H,1,H,0.6849315068493151,0.1800391389432485,0.1350293542074364,1,H,1,H,1,H
2026-04-18,2025,D1,Hoffenheim,Dortmund,0,0.4917248042903899,0.19505893602791619,0.3132162596816939,3,HDA,3,HDA,2,HA,0.44092707744488413,0.24307518371961562,0.31599773883550025,3,HDA,3,HDA,3,HDA
2026-04-18,2025,I1,Roma,Atalanta,1,0.3984246850013733,0.2284151017665863,0.3731602132320404,3,HDA,3,HDA,2,DA,0.3914110429447853,0.2846625766871166,0.3239263803680982,3,HDA,2,DA,2,DA
2026-04-18,2025,I1,Udinese,Parma,2,0.4753862235867779,0.2867643961354075,0.23784938027781458,3,HDA,3,HDA,2,HD,0.429554841670491,0.328132170720514,0.242312987608995,3,HDA,3,HDA,1,D
2026-04-18,2025,I1,Napoli,Lazio,2,0.6672414640157324,0.1953733119835472,0.13738522400072037,2,HD,2,HD,1,H,0.6245817532902075,0.23890252063350437,0.13651572607628812,2,HD,2,HD,1,H
2026-04-18,2025,E0,Newcastle,Bournemouth,2,0.44278350472450256,0.28289827704429626,0.27431821823120117,3,HDA,3,HDA,1,D,0.4295665634674923,0.2554179566563467,0.315015479876161,3,HDA,3,HDA,2,DA
2026-04-18,2025,E0,Chelsea,Man United,2,0.5768359813565614,0.16753647971843957,0.25562753892499895,3,HDA,2,HA,1,H,0.4586948321388156,0.2474537910222557,0.2938513768389287,3,HDA,3,HDA,3,HDA
2026-04-18,2025,F1,Lorient,Marseille,0,0.17999167740345,0.16056464612483978,0.6594436764717102,2,DA,1,A,1,A,0.2004950495049505,0.2116336633663366,0.5878712871287128,2,DA,1,A,1,A
2026-04-18,2025,E0,Tottenham,Brighton,1,0.3032493844144138,0.20524833790587876,0.49150227767970744,2,DA,2,DA,1,A,0.31599773883550025,0.24307518371961565,0.4409270774448842,3,HDA,2,DA,2,DA
2026-04-18,2025,F1,Lille,Nice,1,0.6565743186559426,0.19852498469538965,0.1449006966486677,2,HD,2,HD,1,H,0.6342525399129174,0.20029027576197383,0.16545718432510884,2,HD,1,H,1,H
2026-04-18,2025,F1,Angers,Le Havre,1,0.26324838399887085,0.29533645510673523,0.4414151608943939,2,DA,2,DA,2,DA,0.2964905203711174,0.3162565550625252,0.3872529245663574,2,DA,2,DA,2,DA
2026-04-19,2025,E0,Nott'm Forest,Burnley,0,0.6567822596910259,0.22852778094220488,0.1146899593667692,2,HD,2,HD,2,HD,0.6538661131292165,0.21069019200830302,0.13544369486248053,2,HD,1,H,1,H
2026-04-19,2025,F1,Nantes,Brest,1,0.42986661195755005,0.299653559923172,0.27047982811927795,3,HDA,3,HDA,1,D,0.4048278591214879,0.2882865057380293,0.3068856351404828,3,HDA,3,HDA,2,DA
2026-04-19,2025,I1,Juventus,Bologna,0,0.6325693319013516,0.19600448596490877,0.17142618213373964,2,HD,2,HD,1,H,0.6543046357615895,0.19973509933774836,0.14596026490066222,2,HD,1,H,1,H
2026-04-19,2025,I1,Pisa,Genoa,2,0.28998116910569854,0.2952823462914022,0.4147364846028993,2,DA,2,DA,2,DA,0.3170731707317073,0.3170731707317073,0.36585365853658536,3,HDA,2,DA,2,DA
2026-04-19,2025,I1,Verona,Milan,2,0.17444654069016188,0.20732370327895439,0.6182297560308837,2,DA,2,DA,1,A,0.1463329289913222,0.2319912288886815,0.6216758421199963,2,DA,2,DA,1,A
2026-04-19,2025,I1,Cremonese,Torino,1,0.3121549394084531,0.3041004745930292,0.3837445859985177,3,HDA,2,DA,2,DA,0.33248081841432225,0.29923273657289007,0.36828644501278773,3,HDA,2,DA,2,DA
2026-04-19,2025,D1,M'gladbach,Mainz,1,0.42798662185668945,0.26427266001701355,0.307740718126297,3,HDA,3,HDA,2,DA,0.4317656129529684,0.2713955281418658,0.2968388589051658,3,HDA,3,HDA,2,DA
2026-04-19,2025,D1,Bayern Munich,Stuttgart,0,0.6579925719800932,0.20506646312476115,0.13694096489514568,2,HD,2,HD,1,H,0.6363636363636365,0.1818181818181818,0.1818181818181818,1,H,1,H,1,H
2026-04-19,2025,F1,Strasbourg,Rennes,2,0.21871120063530208,0.218839395326963,0.5624494040377349,2,DA,2,DA,1,A,0.2441860465116279,0.2267441860465116,0.5290697674418605,2,DA,2,DA,1,A
2026-04-19,2025,F1,Metz,Paris FC,2,0.3252294063568115,0.267265260219574,0.4075053334236145,3,HDA,2,DA,2,DA,0.32315978456014366,0.26032315978456017,0.41651705565529623,3,HDA,2,DA,2,DA
2026-04-19,2025,E0,Man City,Arsenal,0,0.5725828919919894,0.17169438046672372,0.25572272754128683,3,HDA,2,HA,1,H,0.5125,0.25625,0.23125,3,HDA,2,HD,2,HD
2026-04-19,2025,E0,Aston Villa,Sunderland,0,0.5850329137578795,0.19399120536485887,0.22097588087726172,3,HDA,2,HD,1,H,0.5446293494704993,0.26475037821482605,0.19062027231467474,3,HDA,2,HD,2,HD
2026-04-19,2025,E0,Everton,Liverpool,2,0.29873553363584776,0.19028045520604336,0.5109840111581089,2,DA,2,DA,1,A,0.29731830547998445,0.27982899339292655,0.422852701127089,2,DA,2,DA,2,DA
2026-04-19,2025,F1,Monaco,Auxerre,1,0.625048041343689,0.2284962683916092,0.14645569026470184,2,HD,2,HD,2,HD,0.5848930481283423,0.2256016042780748,0.1895053475935829,3,HDA,2,HD,1,H
2026-04-19,2025,D1,Freiburg,Heidenheim,0,0.6881290180702361,0.18439969695210004,0.12747128497766383,2,HD,1,H,1,H,0.580431177446103,0.22802653399668324,0.19154228855721392,3,HDA,2,HD,1,H
2026-04-19,2025,F1,Paris SG,Lyon,2,0.7276866436004639,0.14482836425304413,0.127484992146492,1,H,1,H,1,H,0.7101928819304334,0.17173755144863204,0.11806956662093453,1,H,1,H,1,H
2026-04-20,2025,I1,Lecce,Fiorentina,1,0.3547858192090446,0.33671220133566254,0.30850197945529284,3,HDA,2,DA,2,DA,0.26829268292682923,0.28455284552845533,0.4471544715447155,2,DA,2,DA,2,DA
2026-04-20,2025,E0,Crystal Palace,West Ham,1,0.40348872542381287,0.2740524411201477,0.32245883345603943,3,HDA,3,HDA,2,DA,0.3592851147460438,0.2907445697791062,0.34997031547485,3,HDA,2,DA,2,DA
2026-04-21,2025,SP1,Girona,Betis,2,0.4259007826984395,0.27681563954446553,0.29728357775709496,3,HDA,3,HDA,2,DA,0.393939393939394,0.2909090909090909,0.3151515151515151,3,HDA,2,DA,2,DA
2026-04-21,2025,SP1,Real Madrid,Alaves,0,0.7864461131012231,0.119455651669282,0.09409823522949481,1,H,1,H,1,H,0.7784120394395435,0.12662169174883234,0.09496626881162423,1,H,1,H,1,H
2026-04-21,2025,E0,Brighton,Chelsea,0,0.42965971143067744,0.252229116790619,0.31811117177870357,3,HDA,3,HDA,2,DA,0.42105263157894735,0.26315789473684215,0.31578947368421056,3,HDA,3,HDA,2,DA
2026-04-21,2025,SP1,Mallorca,Valencia,1,0.3466018633067053,0.3234942160995538,0.3299039205937409,3,HDA,2,DA,2,DA,0.3548387096774194,0.2903225806451613,0.3548387096774194,3,HDA,2,DA,2,DA
2026-04-21,2025,SP1,Ath Bilbao,Osasuna,0,0.4960607738476761,0.2683856109265801,0.2355536152257438,3,HDA,3,HDA,2,HD,0.4997295835586804,0.28015143320713903,0.22011898323418067,3,HDA,2,HD,2,HD
2026-04-22,2025,SP1,Sociedad,Getafe,2,0.45551346109847607,0.29871291812398787,0.24577362077753606,3,HDA,3,HDA,2,HD,0.412573673870334,0.31630648330058936,0.27111984282907664,3,HDA,3,HDA,1,D
2026-04-22,2025,F1,Paris SG,Nantes,0,0.8513418968666948,0.09241702338742447,0.05624107974588066,1,H,1,H,1,H,0.8168266285480908,0.11946089442515821,0.06371247702675101,1,H,1,H,1,H
2026-04-22,2025,E0,Bournemouth,Leeds,1,0.517671890820144,0.23809990641623596,0.24422820276362006,3,HDA,3,HDA,2,HD,0.5261599210266535,0.2428430404738401,0.2309970384995064,3,HDA,2,HD,2,HD
2026-04-22,2025,E0,Burnley,Man City,2,0.17888604928232546,0.12039962707461316,0.7007143236430614,1,A,1,A,1,A,0.06280381100524982,0.11083025471514671,0.8263659342796035,1,A,1,A,1,A
2026-04-22,2025,SP1,Elche,Ath Madrid,0,0.38855907899974407,0.2066432715452205,0.4047976494550355,3,HDA,2,DA,1,A,0.3891702376314765,0.25769380599922087,0.35313595636930273,3,HDA,2,DA,2,DA
2026-04-22,2025,SP1,Barcelona,Celta,0,0.7261438261547114,0.17132073385535576,0.10253543998993278,2,HD,1,H,1,H,0.7749077490774909,0.13505535055350554,0.09003690036900361,1,H,1,H,1,H
2026-04-23,2025,SP1,Oviedo,Villarreal,1,0.37621537588743115,0.2125177256752416,0.4112668984373272,3,HDA,2,DA,1,A,0.2890115403913698,0.2935273457099849,0.4174611138986452,2,DA,2,DA,2,DA
2026-04-23,2025,SP1,Vallecano,Espanol,0,0.36733388900756836,0.2801610231399536,0.352505087852478,3,HDA,2,DA,2,DA,0.4505119453924915,0.28668941979522183,0.26279863481228666,3,HDA,3,HDA,2,HD
2026-04-23,2025,SP1,Levante,Sevilla,0,0.3997853517468378,0.3042650015433133,0.29594964670984886,3,HDA,3,HDA,2,DA,0.3783122706889524,0.29555646147574394,0.32613126783530366,3,HDA,2,DA,2,DA
2026-04-24,2025,E0,Sunderland,Nott'm Forest,2,0.4021270631476007,0.26773612095498317,0.3301368158974161,3,HDA,3,HDA,2,DA,0.35872215563912885,0.30433524817126084,0.33694259618961026,3,HDA,2,DA,2,DA
2026-04-24,2025,SP1,Betis,Real Madrid,1,0.2585563361644745,0.15039250254631042,0.5910511612892151,1,A,1,A,1,A,0.2650561415447431,0.2327322218441647,0.5022116366110921,2,DA,2,DA,1,A
2026-04-24,2025,D1,RB Leipzig,Union Berlin,0,0.6993268340625416,0.17183279013135402,0.1288403758061044,2,HD,1,H,1,H,0.6098357297414952,0.21830147369499253,0.17186279656351222,2,HD,1,H,1,H
2026-04-24,2025,F1,Brest,Lens,1,0.14533911428840288,0.18112525073997301,0.673535634971624,2,DA,1,A,1,A,0.15874177029992684,0.22677395757132401,0.6144842721287492,2,DA,2,DA,1,A
2026-04-24,2025,I1,Napoli,Cremonese,0,0.7838051260724281,0.13983194425827306,0.07636292966929875,1,H,1,H,1,H,0.726304321510713,0.19319694952184965,0.08049872896743729,1,H,1,H,1,H
2026-04-25,2025,F1,Toulouse,Monaco,1,0.23403991758823395,0.19663654267787933,0.5693235397338867,2,DA,2,DA,1,A,0.2107650438463864,0.2313274871484729,0.5579074690051407,2,DA,2,DA,1,A
2026-04-25,2025,SP1,Valencia,Girona,0,0.46980560525962123,0.3113468931816055,0.21884750155877325,3,HDA,2,HD,2,HD,0.4174611138986452,0.2890115403913698,0.2935273457099849,3,HDA,3,HDA,2,DA
2026-04-25,2025,SP1,Alaves,Mallorca,0,0.39097844904532725,0.34662755409643375,0.262393996858239,3,HDA,2,DA,1,D,0.45373467112597554,0.28874024526198444,0.25752508361204013,3,HDA,3,HDA,2,HD
2026-04-25,2025,SP1,Ath Madrid,Ath Bilbao,0,0.4670228362083435,0.2374471127986908,0.2955300509929657,3,HDA,3,HDA,3,HDA,0.47349177330895803,0.25594149908592323,0.27056672760511885,3,HDA,3,HDA,2,HD
2026-04-25,2025,SP1,Getafe,Barcelona,2,0.21848080213310725,0.2059871615763653,0.5755320362905275,2,DA,2,DA,1,A,0.15818639798488662,0.23727959697732992,0.6045340050377835,2,DA,2,DA,1,A
2026-04-25,2025,E0,Arsenal,Newcastle,0,0.7677471752129075,0.12077596218550149,0.11147686260159109,1,H,1,H,1,H,0.6849315068493151,0.1890410958904109,0.1260273972602739,1,H,1,H,1,H
2026-04-25,2025,E0,Wolves,Tottenham,2,0.2049153447151184,0.22180873155593872,0.5732759237289429,2,DA,2,DA,2,DA,0.21124357674746064,0.21953720447195674,0.5692192187805827,2,DA,1,A,1,A
2026-04-25,2025,E0,West Ham,Everton,0,0.4494997262954712,0.22064828872680664,0.32985198497772217,3,HDA,3,HDA,2,DA,0.3901639344262295,0.2754098360655738,0.3344262295081967,3,HDA,2,DA,2,DA
2026-04-25,2025,F1,Lyon,Auxerre,0,0.5840301513671875,0.21192511916160583,0.20404472947120667,3,HDA,2,HD,1,H,0.579110651499483,0.23888314374353672,0.18200620475698032,2,HD,2,HD,1,H
2026-04-25,2025,F1,Angers,Paris SG,2,0.11852489284928329,0.10703543386793164,0.7744396732827851,1,A,1,A,1,A,0.09375,0.15625,0.75,1,A,1,A,1,A
2026-04-25,2025,D1,Mainz,Bayern Munich,2,0.28563309993546604,0.24002693652946136,0.4743399635350726,2,DA,2,DA,2,DA,0.2629441624365483,0.2253807106598985,0.5116751269035533,2,DA,2,DA,1,A
2026-04-25,2025,I1,Bologna,Roma,2,0.21855208790814484,0.2927785682926222,0.488669343799233,2,DA,2,DA,2,DA,0.2501861504095309,0.2970960536113179,0.4527177959791511,2,DA,2,DA,2,DA
2026-04-25,2025,I1,Parma,Pisa,0,0.4264594741600595,0.3245987392842394,0.2489417865557011,3,HDA,3,HDA,1,D,0.4308880308880309,0.30579150579150577,0.2633204633204634,3,HDA,3,HDA,1,D
2026-04-25,2025,E0,Liverpool,Crystal Palace,0,0.7084327445690742,0.14512726880799634,0.14643998662292937,1,H,1,H,1,H,0.596816976127321,0.21220159151193632,0.19098143236074272,3,HDA,1,H,1,H
2026-04-25,2025,D1,Wolfsburg,M'gladbach,1,0.4532936080308673,0.29357760269708627,0.2531287892720464,3,HDA,3,HDA,1,D,0.45479653839071993,0.2513349291106611,0.29386853249861905,3,HDA,3,HDA,3,HDA
2026-04-25,2025,D1,Heidenheim,St Pauli,0,0.43127527832984924,0.2747710049152374,0.29395371675491333,3,HDA,3,HDA,2,DA,0.4077669902912622,0.27184466019417475,0.32038834951456313,3,HDA,3,HDA,2,DA
2026-04-25,2025,D1,Hamburg,Hoffenheim,2,0.20016651452083928,0.15538941786853724,0.6444440676106235,2,DA,1,A,1,A,0.20838971583220564,0.22327469553450602,0.5683355886332884,2,DA,1,A,1,A
2026-04-25,2025,D1,Augsburg,Ein Frankfurt,1,0.3484191298484802,0.261661559343338,0.38991931080818176,3,HDA,2,DA,2,DA,0.4095682613768961,0.2415402567094516,0.3488914819136522,3,HDA,3,HDA,2,DA
2026-04-25,2025,E0,Fulham,Aston Villa,0,0.43712536151893977,0.23318224002692461,0.3296923984541356,3,HDA,3,HDA,2,DA,0.3888834331729353,0.26465678090935874,0.34645978591770604,3,HDA,2,DA,2,DA
2026-04-25,2025,I1,Verona,Lecce,1,0.3964686095714569,0.2883048951625824,0.3152264952659607,3,HDA,3,HDA,2,DA,0.3741701870850936,0.3180446590223295,0.3077851538925769,3,HDA,2,DA,2,DA
2026-04-25,2025,D1,FC Koln,Leverkusen,2,0.24033660054708422,0.17065243677277023,0.5890109626801455,2,DA,1,A,1,A,0.26972639011473964,0.23601059135039712,0.49426301853486326,2,DA,2,DA,1,A
2026-04-26,2025,SP1,Vallecano,Sociedad,1,0.36726669268210577,0.2682347435811315,0.36449856373676276,3,HDA,2,DA,2,DA,0.35006119951040393,0.28641370869033056,0.36352509179926557,3,HDA,2,DA,2,DA
2026-04-26,2025,D1,Dortmund,Freiburg,0,0.7557488477993156,0.14320730419793076,0.10104384800275368,1,H,1,H,1,H,0.6585879873551107,0.1896733403582719,0.1517386722866175,1,H,1,H,1,H
2026-04-26,2025,F1,Marseille,Nice,1,0.6566954646525064,0.14175271342710932,0.2015518219203843,2,HA,1,H,1,H,0.5539358600583092,0.24781341107871713,0.19825072886297374,3,HDA,2,HD,2,HD
2026-04-26,2025,F1,Rennes,Nantes,0,0.7287725101594252,0.154512716017474,0.11671477382310072,2,HD,1,H,1,H,0.6424335602899188,0.21128925982868435,0.14627717988139682,2,HD,1,H,1,H
2026-04-26,2025,F1,Paris FC,Lille,2,0.194130531215793,0.2294124709332375,0.5764569978509695,2,DA,2,DA,2,DA,0.2007380073800738,0.2383763837638376,0.5608856088560886,2,DA,2,DA,1,A
2026-04-26,2025,D1,Stuttgart,Werder Bremen,1,0.7640990899540145,0.12268572012654394,0.11321518991944156,1,H,1,H,1,H,0.6179775280898877,0.21011235955056176,0.17191011235955053,2,HD,1,H,1,H
2026-04-26,2025,F1,Le Havre,Metz,1,0.6355109309481223,0.21649384821197165,0.14799522083990604,2,HD,2,HD,1,H,0.5918858330143802,0.2187107004210181,0.1894034665646017,3,HDA,1,H,1,H
2026-04-26,2025,I1,Torino,Inter,1,0.1609443003079936,0.14984581097730712,0.6892098887146992,1,A,1,A,1,A,0.1351351351351351,0.1891891891891892,0.6756756756756757,1,A,1,A,1,A
2026-04-26,2025,SP1,Osasuna,Sevilla,0,0.5502676963806152,0.24469754099845886,0.2050347626209259,3,HDA,2,HD,2,HD,0.5047838997030684,0.2820851204223029,0.2131309798746288,3,HDA,2,HD,2,HD
2026-04-26,2025,I1,Milan,Juventus,1,0.4062473773956299,0.20348748564720154,0.3902651369571686,3,HDA,3,HDA,1,A,0.3463687150837989,0.3072625698324022,0.3463687150837989,3,HDA,2,DA,2,DA
2026-04-26,2025,I1,Genoa,Como,2,0.1767846451273349,0.18533630283691305,0.637879052035752,2,DA,2,DA,1,A,0.1639365659466162,0.2356588135482608,0.600404620505123,2,DA,2,DA,1,A
2026-04-26,2025,I1,Fiorentina,Sassuolo,1,0.5193332278927199,0.24785035109965947,0.23281642100762065,3,HDA,3,HDA,2,HD,0.465834620361481,0.2870142338356222,0.2471511458028968,3,HDA,3,HDA,2,HD
2026-04-26,2025,SP1,Villarreal,Celta,0,0.4638736636695118,0.20728380051476655,0.32884253581572165,3,HDA,3,HDA,2,HA,0.491838642410297,0.2609477241676853,0.2472136334220177,3,HDA,3,HDA,2,HD
2026-04-26,2025,F1,Lorient,Strasbourg,2,0.5493362545967102,0.20986539125442505,0.24079835414886475,3,HDA,3,HDA,1,H,0.4423305588585018,0.2580261593341261,0.2996432818073722,3,HDA,3,HDA,3,HDA
2026-04-26,2025,SP1,Oviedo,Elche,2,0.4201314324101379,0.2608762007690608,0.3189923668208013,3,HDA,3,HDA,2,DA,0.4283464566929134,0.2771653543307087,0.2944881889763779,3,HDA,3,HDA,2,DA
2026-04-27,2025,I1,Lazio,Udinese,1,0.5088297421437655,0.2639726243035421,0.22719763355269232,3,HDA,3,HDA,2,HD,0.4221789883268483,0.3064202334630351,0.2714007782101167,3,HDA,3,HDA,1,D
2026-04-27,2025,SP1,Espanol,Levante,1,0.4039442421769012,0.3873313540517399,0.2087244037713589,3,HDA,2,HD,1,D,0.4415584415584415,0.2792207792207792,0.2792207792207792,3,HDA,3,HDA,2,HD
2026-04-27,2025,E0,Man United,Brentford,0,0.5031049476461834,0.24798377966808288,0.2489112726857337,3,HDA,3,HDA,2,HD,0.4850444624090542,0.25222312045270817,0.26273241713823764,3,HDA,3,HDA,2,HD
2026-04-27,2025,I1,Cagliari,Atalanta,0,0.21883270796634877,0.18996275037416072,0.5912045416594905,2,DA,2,DA,1,A,0.19950795725378645,0.25271007918812943,0.5477819635580842,2,DA,2,DA,2,DA
2026-05-01,2025,SP1,Girona,Mallorca,2,0.4714212206860831,0.3145950593980375,0.21398371991587936,3,HDA,2,HD,2,HD,0.4979941900677825,0.2642135841748513,0.2377922257573661,3,HDA,3,HDA,2,HD
2026-05-01,2025,I1,Pisa,Lecce,2,0.2864151086334917,0.3026103765550368,0.41097451481147157,2,DA,2,DA,2,DA,0.28074866310160435,0.3181818181818182,0.40106951871657753,2,DA,2,DA,2,DA
2026-05-01,2025,E0,Leeds,Burnley,0,0.6772101026357725,0.16805209469872853,0.15473780266549889,2,HD,1,H,1,H,0.6983240223463688,0.18994413407821226,0.11173184357541895,1,H,1,H,1,H
2026-05-02,2025,F1,Nantes,Marseille,0,0.20579382207068006,0.16222078333291934,0.6319853945964006,2,DA,1,A,1,A,0.25161290322580643,0.24516129032258072,0.503225806451613,2,DA,2,DA,2,DA
2026-05-02,2025,D1,Bayern Munich,Heidenheim,1,0.7175141679870213,0.19260679472396963,0.08987903728900905,2,HD,2,HD,1,H,0.7590361445783133,0.1355421686746988,0.1054216867469879,1,H,1,H,1,H
2026-05-02,2025,F1,Metz,Monaco,2,0.1174623619942895,0.14085491316441254,0.7416827248412979,1,A,1,A,1,A,0.12588995431910774,0.16420428824231442,0.7099057574385778,1,A,1,A,1,A
2026-05-02,2025,F1,Nice,Lens,1,0.1643927668870573,0.13596655225803625,0.6996406808549064,1,A,1,A,1,A,0.19961114711600772,0.22575070209548492,0.5746381507885074,2,DA,2,DA,1,A
2026-05-02,2025,D1,Ein Frankfurt,Hamburg,2,0.66746661070585,0.14441101898600245,0.18812237030814755,2,HA,1,H,1,H,0.5692192187805827,0.21953720447195674,0.21124357674746064,3,HDA,1,H,1,H
2026-05-02,2025,D1,Hoffenheim,Stuttgart,1,0.4421868521952712,0.19600113612418485,0.36181201168054394,3,HDA,3,HDA,1,A,0.440350550065262,0.23091553235129594,0.32873391758344206,3,HDA,3,HDA,2,HA
2026-05-02,2025,D1,Werder Bremen,Augsburg,2,0.46319462249262994,0.276304402241242,0.26050097526612803,3,HDA,3,HDA,2,HD,0.4800000000000001,0.25999999999999995,0.25999999999999995,3,HDA,3,HDA,2,HD
2026-05-02,2025,D1,Leverkusen,RB Leipzig,0,0.6224128007888794,0.16945569217205048,0.20813150703907013,3,HDA,1,H,1,H,0.4540461369461735,0.2383742218967411,0.3075796411570853,3,HDA,3,HDA,2,HA
2026-05-02,2025,F1,Paris SG,Lorient,1,0.7731575888277463,0.13386533561936037,0.09297707555289328,1,H,1,H,1,H,0.7037533512064343,0.1595174262734584,0.1367292225201072,1,H,1,H,1,H
2026-05-02,2025,I1,Atalanta,Genoa,1,0.6337122415559328,0.23144904123915794,0.13483871720490928,2,HD,2,HD,2,HD,0.6340391980175716,0.21964406397837355,0.14631673800405492,2,HD,1,H,1,H
